,0
3836,"[-1.0779071, 4.312397, -4.7533536, -1.393897, -2.9775374, -3.8781269, -3.3255587, -0.124847785, 3.6330888, 2.7841985, -1.0281842, 0.28209874, -2.127649, -0.19466965, -3.824582, 1.4398041, 1.094042, -1.5962641, 0.5716558, -0.27264225, 6.1169405, 2.5361786, 4.17646, 4.887964, -3.890166, 0.83816886, -9.887824, 2.976484, 4.219039, -4.414369, 0.1051234, -2.0083878, -2.9836192, 4.6323996, 5.3074493, -4.830208, 3.500185, -5.0103517, -2.6539378, 1.0744684, -3.4567246, -4.1648335, 0.6149757, -5.542591, -5.935612, -0.08238813, 2.0047166, -4.6722074, 4.0224376, 2.540548, -2.465721, 1.4150356, 5.547754, 4.987321, 0.14442502, -3.321888, -3.0252984, -1.1519955, 2.3525636, -2.205143, 3.3993726, 4.1627073, 4.844845, 4.2589903, -2.4439905, 1.0871664, 2.033483, 2.4386141, -5.7994742, -1.126628, -0.9506924, 1.5756739, 2.559047, -3.2677774, -2.4696918, -2.8690853, 3.5617297, 2.283277, 2.5957863, 0.61778754, -0.45839956, -8.285233, -1.0190132, -0.28473958, 0.1715874, 1.6303687, -4.132062, 0.77687585, -1.7592741, -0.28039205, 6.070707, 0.004703246, -3.619692, -1.9703684, 3.9360166, 2.7192206, 4.361348, -3.8993053, -2.1879075, 7.2307386]"
3837,"[-3.4721649, -0.78425694, -0.44126603, -2.3637402, 3.2833374, 5.7520094, 3.4543636, 2.9019291, 3.3656855, 1.7677491, 7.0996604, -1.075867, -3.0083783, -1.8116665, -1.1574069, 0.2976526, 6.9521117, -1.2929966, -1.8945632, 0.17120042, -5.926098, -0.17204326, -1.9788862, 3.0745409, 1.4729176, 2.5252964, -1.0551134, -2.3020244, -4.638783, -0.12081258, -0.95553786, -2.1390734, 0.53127086, 0.1667419, -4.2171893, -1.5616642, 3.6179287, 1.4493538, -2.6321893, 3.444662, 0.90852565, -0.6492285, 5.058542, 1.3005844, -2.077562, -2.9262133, 4.0442214, -1.2598581, 2.9251816, 1.935901, 1.0187964, -5.7072463, 1.1402497, -2.5190487, -2.254385, -3.7695735, 0.21266198, 0.96905005, 2.0273912, -3.620255, 0.8957836, 1.7389559, -1.2909145, -1.9685664, 1.371336, -1.2024183, 3.6893523, 0.27526066, -0.45185065, -0.93996507, -0.83229405, 5.6547523, 1.6724011, 4.028184, -2.7260127, -1.9521146, -1.3013014, -9.594914, -0.2453253, -0.39417243, 3.688836, -1.3005157, -2.8140259, 1.7913307, -0.3758772, -1.6848135, -2.5970492, 0.52767855, 0.9053795, -3.5411847, -2.2113993, -0.14006518, -4.311149, 0.34294096, 2.5653088, 2.4685428, 2.5132842, 2.3915684, -1.2685064, -0.53874445]"
3838,"[-0.52134675, -0.3826602, -2.1395571, -3.038529, 0.52081317, 0.018235575, 1.6553046, -0.25158155, 2.0853965, 1.5158136, 2.0668871, 1.5685253, -2.9849637, -0.8582654, 2.1339612, 1.6029587, 4.3757534, -2.876783, 0.18136752, -0.9289157, -0.7172261, -0.31746536, -2.4088488, 4.455869, 1.8923376, -1.1460997, -2.968507, -2.193885, 1.1982754, 0.091609545, -1.951081, -0.06504123, 0.3041979, 1.5454998, -1.026917, -3.0518668, 1.4249238, 1.8316514, 1.1113311, -2.4153078, 1.4265996, 0.82371384, 2.6307452, -1.0069472, -3.3101354, 0.7926651, 0.047710937, -3.1444209, 4.1536174, 0.42018533, -1.314233, -3.235076, 1.1805063, -0.99880445, 0.6261225, 0.640099, -0.15936862, -2.1245544, 4.235684, -3.5622787, 2.9765213, 0.56270456, -0.043860603, 4.201823, -0.70826197, 0.52804816, 1.5235063, 1.2686901, 0.7210912, -0.010854915, 1.6792369, 1.4541919, 1.0795548, 1.5527672, -3.8708246, -3.943857, 1.5496403, -4.2170157, -2.5950437, -0.14110155, 0.16427591, -3.3966548, 0.6988466, -0.7663005, 0.080930434, 1.9663434, -1.4220676, 1.15791, -2.083324, 5.651163, -1.9287598, 1.9560821, 1.7152406, -0.82914823, 0.6156544, 3.7226675, 4.8960137, -1.0443072, 0.69278187, -2.4547894]"
3839,"[-3.1977806, 3.5281808, -1.3320717, 0.39409408, 1.7143763, -2.696661, 0.83264774, 2.694276, -1.2895713, 1.8989785, -0.80911, 1.5215689, 0.73966, 2.4342043, -1.95347, 0.8185666, 0.12609659, -2.3938055, -0.12565143, -1.3816516, 2.9650912, -1.070542, 0.28882605, 1.2644672, -1.3148276, 5.1968946, -2.5990822, 2.0541387, 0.21664004, 1.2542133, 2.0607746, -5.10336, 1.8266795, -1.166265, 2.4824364, -3.369845, 2.2724333, -0.95295364, -3.0344706, -0.7376145, 3.282199, -1.717475, -2.539797, -3.7598252, 1.0068544, -0.94028157, -0.016503582, -3.5932355, -1.667143, 2.51849, 5.1427875, 2.5986044, 1.1672548, -1.5605359, 1.2538803, 0.98670036, -0.5753059, -1.1044182, 2.0648558, -0.5064014, 6.216632, -2.6302543, 4.7149615, -1.3922496, -0.8666231, -1.8069204, 0.40139556, 3.2765877, -3.3877165, 0.0015588852, 0.26052773, 0.42909917, -1.0009413, -0.04661362, 0.55113286, -0.2765245, 0.95246416, 1.0909587, 0.13484406, -1.0608909, -0.6576737, -2.3059337, 5.0621853, 2.022195, -2.0701745, 1.2000889, -0.21786755, -1.3365457, -3.7535453, 2.519373, -0.50795716, 0.4864603, 1.4589332, 2.4855683, 0.28115162, -0.39908752, 2.1368754, 1.3268902, 1.1419547, -2.1631846]"
3840,"[-1.7964681, 2.3715923, -2.8359072, 1.1897931, -0.3709965, -0.85139835, 0.56295407, 1.5049349, 2.7401602, 5.972159, 2.8910215, 3.8032784, -1.0377328, -1.432589, 3.763143, 0.34534633, -2.5094087, -0.71269137, -0.41027424, -2.913505, 2.160196, -1.5251333, -2.3781137, 2.8969154, -0.8196359, -0.2117531, -6.806501, 5.18424, -0.21894234, -0.60651296, -0.8672942, -4.8257403, 0.37520358, 2.6375182, 2.71652, -2.9788935, -3.031602, -0.6805853, 0.9040198, -0.74045014, 1.86901, 0.5822353, 0.8206187, -1.4310448, 1.4483782, 6.019741, -2.1458406, -1.4514002, -0.61697656, 3.2160802, -3.8548682, -1.3756474, 1.1652758, 1.2644709, 2.1921494, 0.104216754, -0.5737329, 1.6298438, 0.19729795, 1.2186059, 1.2215526, 4.470032, 3.2454839, 4.452621, -1.0368842, 3.0990446, -0.40642253, 0.25969085, -3.7432342, 0.44078577, 0.06492752, -0.15530726, -3.9009693, -1.8980432, 5.6227245, -3.3058302, 0.565471, 0.5615485, -3.028491, -4.9564643, -3.7934945, -2.2332325, -0.5683574, 0.74035835, 2.7483156, -0.5670989, -3.4475677, 2.6117313, 0.5431046, 2.996282, 0.25526717, 4.495994, -0.31994882, 2.5875945, -0.11179788, 1.4527313, 3.913355, 0.56630254, -3.3985772, 2.4951491]"
3841,"[2.2744637, 2.7033224, -3.4503438, -0.82462204, -3.2194586, -0.37572604, -0.8018747, -0.35678664, 2.0847135, 0.6798282, 1.7364794, 1.1021026, -4.925425, -0.3784863, -3.978433, -0.968327, 3.4525495, 6.237451, 0.5432427, -0.54529905, -1.7753469, -2.5158517, 2.5712385, 7.3988237, 1.7831732, 3.7214525, -8.845641, -0.98343253, 1.3586737, -3.0306747, -3.7128851, -3.7559383, -0.63610834, 1.6977319, 3.775399, -3.5910838, 0.7457595, 0.04856733, 1.6967088, -1.630321, -3.1746154, -1.1700737, 2.968632, -4.09311, -0.5790783, 0.8303213, -3.0929282, -0.69102466, 6.481422, 1.3513873, -0.25729558, -0.43805748, 3.405646, 2.0124135, -0.6578831, -3.8532567, 1.7062861, -2.6365113, 3.316014, -3.7718074, 1.4889946, 0.91126984, -0.32169336, 1.5550579, -4.659234, -1.1575602, -0.92411435, 7.361022, 1.9667594, -1.7552481, -3.3455684, 1.0788838, -1.5694987, 1.7401919, -5.3038726, -2.5914352, 1.3095249, -4.0699735, -0.70478404, -1.1240679, -5.492072, -5.3472686, -3.9120898, 0.68907917, 3.188002, 3.1922476, -4.438634, 4.0505247, -0.5547809, 4.1907086, -2.556095, -0.3234777, -2.10698, 0.07811971, 2.5445325, 2.6079333, 8.252738, -3.5572746, -3.3275383, -0.8798374]"
3842,"[1.062861, -3.5301583, -4.527923, -0.67364734, -1.7286301, -1.6422454, 1.3375579, -0.79063433, 2.4109492, 4.752114, 2.5012617, 2.3369484, -1.521721, -2.6073422, 0.4829609, -0.7861192, 0.7540305, 6.3767915, -4.7365007, -0.980508, -2.6201146, -0.17385443, 1.7895807, 1.3502202, 1.9339402, 2.9414165, -6.9704905, 3.1591296, -0.25831252, -0.7820845, -2.9323351, 0.46893024, 0.5523461, 1.5075543, 3.082643, -1.2479682, 1.7874165, -2.576187, 5.441303, -3.4557357, -2.2121751, -1.019299, -2.6573758, -3.5782526, -2.06814, 1.5572681, -3.225627, 1.4764965, 1.4059631, 2.6697495, -1.8553692, -1.9636639, 1.418087, -2.783123, 1.5324749, 0.6051456, 0.49103245, -1.0021493, 0.23684019, -5.3282986, 0.15189151, -1.1544458, -1.3048427, 4.305967, -3.1331992, -1.6681056, -0.18173921, 5.241303, 1.1359384, 0.75554967, -1.4758831, -0.83915657, 1.6490438, 3.3829453, 0.17652923, -0.012899548, 1.1169155, -2.846658, 4.2762465, -1.3211032, -3.2560294, -10.032193, 1.8559439, -2.3668292, -0.056228127, 1.5906538, -2.1002955, 7.0904098, 0.8407918, 6.2414203, 4.803055, -0.2891139, 4.960033, 0.4187783, -1.288851, 0.18624626, 6.9498205, -2.7307317, 0.22020324, -0.8058631]"
3843,"[-0.96170354, -2.4234169, -2.139246, 4.723941, 4.0749474, 0.8909109, 0.4078938, -2.2022738, 0.13206401, 5.0096307, 3.4025667, 3.550569, -2.5567808, 0.30496776, 4.8339024, 1.6257876, -1.9861501, -2.984952, -1.1266359, -4.572406, 1.3954813, 0.9520009, -2.9171143, 1.5301931, -1.5036546, 3.3682992, -9.211875, 4.164623, -0.6281825, 0.86309373, 0.5754301, -2.940189, 3.3025768, 1.8018398, 2.9800007, -2.5230877, -1.0141414, -1.3486848, 0.5076303, 0.6892721, -1.010401, -0.3083393, 0.19594796, -1.7960403, 1.6971503, 6.510937, -3.0058694, -3.3831654, 2.0587463, 5.9141836, -0.57207304, 0.69889635, -1.3624668, 1.1659917, 2.764414, 2.8597944, 0.86769855, -0.447676, -0.28722647, 0.24606313, -0.016285716, 1.606572, 1.7818755, 4.637539, -2.5703294, 3.7241971, 0.13060682, -1.3591361, -2.1296806, 1.9074832, -2.088573, -2.6655114, -4.2091355, -3.908432, 2.743279, -1.3541601, 2.9441476, -0.7401872, -3.1373084, -2.8734076, -1.9857415, -3.5888886, 0.025987716, -0.91603917, 1.8795379, -3.1102123, -2.7998168, 3.4600763, 0.92004925, 3.4387412, -3.6491265, 3.7854567, 0.11283519, 2.070819, 2.5142488, 0.51126474, 2.6325467, -0.6631876, -1.2390431, -0.30659]"
3844,-1
3845,"[3.5328097, 0.6024, 0.78158766, 0.85726565, 1.451957, 5.0397916, -2.7352366, 1.7101703, 0.66444975, 1.4894464, -0.15181908, 1.1478529, 3.9165506, -4.4677753, -5.034609, 1.0067127, 2.794587, -2.721696, -1.9244173, -3.1831272, 4.1090617, 5.1285114, 1.4814783, -1.5468452, -1.635162, -1.3585258, -3.894887, 1.4045033, 2.1142998, 1.6617777, 0.984318, -2.2126815, 2.323839, 1.2770954, 1.569071, 2.8097663, 0.3695602, 3.7090707, -3.0819519, -6.396547, 1.3255275, -0.8270198, 0.94464713, -1.1054589, -4.4651694, 2.5254207, 2.603966, -1.7665728, -2.4201818, -2.8027334, -0.7510221, -5.6653447, 0.36205003, 2.5975473, 0.83768696, -0.87499183, 3.820459, 3.8691838, 3.4632902, -0.35621226, 3.0237772, 3.2191992, 1.9909736, 0.9103537, -2.1037514, -0.99263656, -0.9854533, -2.0663433, -1.83464, 1.0263449, -1.482004, 4.091679, 1.8473235, -2.2518945, 0.2391194, 2.3115788, 1.0138283, 1.0448143, 0.08202068, -4.0374637, 1.3839025, -0.014282249, 0.4918865, -0.67231274, 3.4806435, -0.3218627, -2.2302742, 1.4497855, 1.9269673, 3.3692799, 4.2688413, 0.59090877, -1.7057569, -2.2472994, -2.6268377, 11.005909, 2.7660835, -2.461341, -4.7897263, 2.33246]"
3846,"[-0.10500143, 6.9868617, -1.5471308, 6.1790495, 4.1333385, 3.3195658, -5.824528, 1.4147452, 1.1193877, -1.7218244, 0.7108454, 2.640077, -0.52562, 0.6516491, -0.30169493, -2.59651, 4.198321, 0.21107964, 0.12754852, -4.1039624, 6.562808, 3.081224, 1.8899796, 3.7881925, -2.5795703, 2.766576, -9.645882, -0.037351623, 1.2535028, 2.6843457, -0.52929944, -2.560477, -0.061641738, 1.5165046, 1.7719305, 1.5330603, -0.58640593, 3.6366837, -3.6375897, -2.301575, -2.0182352, -1.6959485, -1.1733677, 1.8875256, -1.9380623, 4.406573, 1.2029334, -1.335756, -0.41280434, -2.6728933, -2.3621376, -2.6304786, 2.5313668, 0.34924537, -1.1181034, -0.38700312, 0.4373242, 1.1670413, 2.2715182, -0.83174586, 5.5103245, 5.6941323, 1.1299934, 1.1359499, 0.87495285, -1.4090132, 0.42240664, -0.72541493, -3.5425198, -1.2103503, -1.4498117, -2.986643, -0.57828987, -6.9904933, -0.28567925, -4.292642, 2.2710574, 0.21154796, 3.4522908, -3.1281054, 1.2240235, -9.564568, 0.9296288, 0.14905041, 2.6488435, -0.38911462, -2.9390173, 2.9173853, 0.038692415, 0.7542917, 0.090175815, 3.183341, -2.7798402, -1.3923103, 3.9215336, 1.5226681, 3.9250426, -0.7249503, -4.6356993, 4.9514213]"
3847,"[0.556162, 3.136421, -1.6399231, 6.4201317, 5.00582, 1.0862722, -4.974114, 2.041841, 1.7854397, -0.2935469, 4.7331057, 0.24369475, 0.42572874, 2.8892126, 1.1211152, -0.17659329, 3.6614392, -4.799646, -3.5766234, -3.2888775, 5.907128, 2.6689196, 2.1965055, 2.2835994, -2.4152436, 1.7682048, -7.322019, -2.8112338, 0.27895033, 2.669343, 3.1919234, -2.7049932, -0.86089987, 0.5993596, -1.7187339, 3.4993095, 1.1364233, 0.7616166, -4.2881584, -0.43201384, -0.5477666, -0.60759187, -0.56551886, 2.8392797, -2.9246953, 4.284694, -0.4704076, -2.7912483, -2.285393, -4.5362983, -4.045939, 0.34066913, 1.1059163, 1.1699221, 2.5792172, 2.407015, -0.8334181, -1.1695088, 3.2443507, -1.0928603, 2.7880743, 6.3035975, 0.90711844, 1.1023719, -0.5292596, -2.5792925, 2.82226, -0.29885086, -4.392517, -1.3571346, 0.112153344, -2.5669267, -2.8256047, -5.0084605, 2.10942, -7.1830854, 3.8951828, -0.26334655, 0.62484294, -1.3213332, 1.1186247, -9.19325, 1.3266158, 0.19120328, 0.422876, 0.7031265, -2.7627301, 6.05711, -1.3440007, 2.7944646, 0.8458851, 3.6087267, -3.800601, -1.2475067, 0.653171, -0.39800784, 2.118872, -1.9721571, -3.5842638, 4.1676235]"
3848,"[-0.6652713, 2.8574758, 3.3350735, -0.5146972, -3.230478, -1.6513648, -0.49008903, 0.6427428, 1.7873983, 4.087683, -1.4981334, 1.7761098, -4.847434, 0.4930005, -3.4964833, -2.149309, -0.78873926, 0.5211672, -1.2037933, -1.6072059, -0.42173436, -0.16569419, 3.1462915, 2.4985647, 1.510582, 1.7657603, -0.06610316, 1.2313308, 2.0772142, 0.63025844, 4.9627542, -0.73898387, 3.5735714, 2.6417973, -0.7803336, 0.44104323, 1.8314599, 1.7167526, 1.5984199, 1.5622908, -1.5021185, 2.7178466, 2.3313189, -4.5752773, 1.6936965, -0.9699074, 0.53391224, 4.1215334, 0.8143006, 0.22879791, -1.2525824, 5.4456573, 0.9205634, -0.10982156, 1.9040947, -1.6746482, 0.3942574, 1.0755688, 2.8151553, 0.3094839, 1.7254477, -2.3713667, -0.3516671, -4.419434, 1.6958909, 1.0841959, 0.99373144, 1.3730767, 1.4922031, -2.2565944, 3.5946596, -2.509909, -1.8153063, 1.6845002, -2.0669134, -3.3143544, -5.1815495, 2.4639778, 0.44725412, 0.9035154, -1.4246478, 0.04960713, -1.6008081, 0.049157817, -3.708815, 0.13449608, -1.2971781, 4.90005, 1.1470379, -2.8234112, 2.0598903, 0.68084383, 0.04325503, -3.9426048, 2.8537545, 3.946608, 2.9022388, 2.804405, -3.6914003, -5.0110545]"
3849,-1
3850,"[2.0656557, -0.4106943, -0.6534365, 0.40748346, -1.8546861, 1.6801119, 2.5403225, -0.9419481, 1.699195, 0.72977155, 1.3045429, -1.0753647, -6.5204477, 1.1479688, 1.4703974, -0.8181374, -2.6419773, 0.4425309, 0.7268492, -0.99859834, -0.09387298, -1.0488036, -1.6565465, 4.0788827, 1.0637181, -0.9511154, -4.6925764, -1.0829514, 2.6756692, -1.4988396, -2.0146258, -6.1994567, -4.5986996, 0.78843856, -0.2882979, -4.2028313, 2.0851498, 1.083087, -6.34395, -0.67189336, 0.7405685, -4.883732, 2.4031572, -3.2412848, -5.17293, 4.013484, -2.1365452, -0.14535409, 4.014624, -3.314166, -2.0212784, 4.8143263, 5.295019, 0.2286332, 4.961499, -2.232642, -0.986519, 0.12475469, 0.04230777, 0.63079756, -0.5416952, 1.6263176, 1.3890177, -1.2038246, 1.5149564, 0.10367362, -2.4153872, 2.6100037, -1.5092876, -5.047706, 1.7326423, 0.22173275, -3.3169878, 4.5365434, -2.314969, -1.0181727, -0.3938013, -3.0612695, -2.863218, -1.1791877, -2.8281674, -3.3935716, -0.76594824, 0.8145701, 4.44916, 1.2206522, -1.4996853, 3.3831265, 0.27453575, 4.350843, -0.9299129, 2.3826578, -1.1253767, -0.8233765, 4.565717, 1.7669038, 3.279259, -4.2375712, 1.6508032, -1.485807]"
3851,-1
3852,"[-2.8725228, -3.6686182, -4.4089217, -0.18879974, 4.247249, -1.3056091, -2.5463207, -0.8975933, 1.4798421, -3.2666624, 0.47050318, -2.7607343, -4.8501163, 2.8983278, 5.0907326, -2.2246358, -0.6352234, 0.6541659, 1.6573108, -0.9791828, 4.0076075, 2.6541512, -1.2675747, 0.7119962, 2.0365922, 0.5391329, 1.9335124, -2.3540218, 0.73293585, 1.2724894, 1.9795554, -3.7780263, 0.87060225, -1.0133663, 1.3986821, 0.63673335, 0.689815, -1.278071, -2.6163948, -3.3446553, 1.6310922, 2.0760725, 2.8773236, -1.4258927, -0.78893375, 1.6734252, -1.2325506, -0.87820137, -0.72616273, -0.8112933, -2.1602345, 2.65184, -2.366941, 2.281616, 1.1589127, 5.280405, -3.7493064, 1.0776874, -1.8322098, 0.71141857, -0.22159053, 2.9506927, 4.39042, 2.1411264, 1.9906281, 4.257814, -1.9667372, 1.1307069, -0.36479348, -0.9302129, -2.2930062, -2.2515802, -1.9709952, 2.35271, -1.1502829, -3.9631474, 0.41480434, -2.9871228, -3.0975184, -2.2640333, -4.121942, -0.9480393, 0.21558534, -2.9295843, -1.1385635, -2.346353, 1.8609431, 5.0179462, 3.3733356, 0.32679066, -1.3573332, 2.8741257, -3.212594, 2.467917, 4.0523553, 1.6795765, -0.22257544, -2.986417, -0.62621605, -0.721875]"
3853,"[2.5261753, -3.0564322, -0.58630526, -1.7016764, 0.5928573, -4.5441804, 0.38339627, -1.1685226, 3.6048927, 7.620975, -1.6995218, 3.759548, -5.5332537, 0.44171888, 4.1628675, -3.5798395, -6.8445706, 6.0374956, 2.7226517, -1.354516, 4.0772324, 3.3370433, -1.3372464, 3.9705875, 1.3574966, 0.30233267, -2.799581, -3.8226042, 6.4428062, 2.4327772, -0.41528916, -6.252886, -5.3463173, 3.916706, -0.27910778, -6.4745955, -0.27846074, -0.3779455, -4.6475224, -1.3095833, -2.0152416, -1.6246902, 4.7205763, -5.56733, -6.579978, 0.114999935, 3.2235522, 3.4719827, 5.4916377, -0.7963485, -5.068938, 1.0221353, 4.256859, -0.7156498, 1.3843433, 0.5677479, 2.354969, 0.003043773, -2.9349513, -0.4873544, -2.6544197, 1.0926816, 2.0311427, 4.8442836, 1.9440564, 0.28367946, -0.5057409, 0.019681444, -0.3581353, -2.1866033, 0.7166937, -1.8618345, -1.3383614, 7.355324, -0.71352893, -6.484253, 1.2342981, -3.6755779, -3.563115, -0.40491354, -4.9238863, -5.844136, -1.1956419, -0.22154807, 0.97851604, -0.5621054, 2.194964, 1.2757592, 4.1993074, -2.8116424, 6.4305377, 2.2471151, -2.044652, 3.0992305, 2.1102223, 2.0943065, 2.5982957, -2.6755345, -1.9728861, 0.43647578]"
3854,"[-2.5450451, -0.9918539, 3.7805443, -2.0464728, -0.7297624, 1.4987482, -1.3108681, 3.679725, 0.6601596, 3.9704618, -2.212931, -1.4753782, -2.6561546, 0.5980208, 4.268315, -1.3587469, -4.5367603, -3.6894464, -6.415748, 2.656783, 2.6674058, -3.654586, 1.9275752, 2.1628776, -0.8773541, 0.8094085, -2.9556854, 0.4143329, 1.2149706, -3.424625, 0.9538603, -0.28104803, 1.6055704, -0.85534775, 3.9074242, -2.6716168, -0.24183209, -0.4686535, 2.9747922, 1.5482855, -0.2887634, 1.659901, -0.34430185, -3.0430079, -3.0256174, 4.25773, -1.4209906, 0.68179506, -2.9599788, -1.4181169, -1.9474815, 1.3732759, 2.105594, -3.2039406, 2.196911, 5.8206615, -2.0681036, 2.9504974, -1.5031943, -1.1416357, -2.3020372, 2.138926, 0.9366208, -1.0023506, 4.413304, -0.45809227, 1.2351327, 2.6394389, -3.2656739, -0.46944755, 7.1658964, -4.622641, -2.1676195, -2.5483046, 6.1013656, 1.0592649, 1.2775495, -2.3950734, 2.4165778, -0.5846818, -4.7271285, -3.5514607, -4.410904, 1.6959707, 0.3902207, 1.3192538, -1.9447267, 0.8682925, -0.095741846, 1.4846123, 1.0389112, 9.443027, -0.97951883, -0.954773, 0.23887382, 3.16082, -3.8071957, 2.5882394, -3.6642456, -4.000754]"
3855,"[-1.8393658, -0.052726187, 0.968303, 1.719186, -2.6759853, 1.3561836, 0.4603692, 0.438148, 2.7671986, 3.2585993, -3.5361402, -0.9087475, 3.7809713, -2.6587431, 3.9605982, 3.3492527, -3.0652828, 0.2885777, -3.0537775, -3.9668498, -0.52921784, 0.33684942, 6.800694, -0.6373733, 2.9641485, -2.8273237, 1.6038707, -0.084794305, 3.072375, 2.0331054, 1.8050627, -5.0835266, 2.0673976, 0.17947856, 1.7646027, 3.8764224, -2.3772855, -0.30813006, -2.9280255, -0.0004689025, -0.42017406, -3.1215138, 2.4567552, -1.409262, -0.88362646, 3.5352633, -0.6491992, 3.3456457, -1.6542948, 0.1089981, 5.4628296, -4.227144, -3.3223915, -4.691698, -2.4305012, -0.47682986, 1.0171924, -2.7730138, -1.7146367, -1.6584927, 0.7633742, -1.0351577, 2.4155083, -2.7087438, -0.20337476, 1.0612212, -3.8354964, -0.26542592, 0.15606235, -1.8126887, -0.18517233, -1.8408074, -5.6602473, -0.45736584, -6.416997, 0.1578796, -2.721345, -5.4864936, 1.1033372, -3.324741, -5.0416985, -0.13650958, -2.1552675, -1.2278925, -2.6366022, -2.1401825, 0.96488714, 1.9299661, -0.15895644, 1.9304755, 0.054477222, 3.105315, -3.2146106, 0.4955222, -2.4284413, 2.3618844, -3.4132576, -0.78851146, -2.8808978, -2.5868156]"
3856,-1
3857,"[4.0649004, 1.5334889, -4.8261476, -0.024740804, -1.4811045, -0.31358236, 1.5170369, -4.6198363, 6.747284, 1.3202612, -0.44346952, 3.2521663, 0.3193443, -0.48782384, -0.5348878, -1.7566601, -1.1985637, 3.9688153, -4.543956, -1.5550131, -1.487836, 0.75838417, 1.5771465, 7.5706596, 1.91331, 0.5434235, -0.9904748, -5.8205285, -0.2974405, -2.4938374, 1.2887733, 0.15737654, 0.60935444, 4.087557, 1.477262, -1.2070612, -1.2744806, -3.013738, 0.23185125, -0.2540233, -0.33144417, 2.3440645, -0.984887, -2.3061736, -7.6234355, -3.816047, -1.2958184, 2.796396, 0.7296129, 4.2633286, -2.6685023, -7.706515, -0.21851116, 0.77779055, -4.9604154, -0.3577162, 4.4618216, -3.636227, 3.494973, 5.0236163, -2.3273535, 1.1382015, -7.601548, 0.5335198, -0.42224434, 2.3921573, -1.3977381, 1.4266098, 2.4915628, -1.3770767, 4.823373, -2.084956, 0.48299, 2.3185594, -6.5406995, 3.0812151, 0.24672258, 7.78572, 4.0492663, -0.29622924, 2.1791081, -2.074229, 2.256474, 0.84604216, 1.9531305, -2.1335044, 2.1773827, 1.8160003, -4.3526835, 6.7111335, 0.13857087, -2.6994507, -0.16139676, -0.5221455, -1.3689432, -2.512102, -2.565726, -4.2471323, 3.8608332, -2.1738875]"
3858,"[-0.87960863, -3.7427666, -2.2170963, -0.3851402, 0.9932375, 0.13506155, 4.3165393, 6.7354836, -5.225966, 3.8593159, -0.48435193, -1.2795984, -1.9311242, -4.183865, 3.0669076, -1.120311, 1.0925187, -2.945053, -1.2133964, -2.940304, 1.9458352, -3.2458007, -5.980897, -2.094448, -3.3097143, 1.7904383, -0.4357315, -7.049862, 2.128838, -0.09163964, -0.69344145, 5.470669, 2.532448, -0.610448, 0.032025278, -6.1567445, 1.3634043, -1.0402017, -2.141521, -4.369706, 1.8344252, -0.55231214, 3.7651896, -1.7659835, 0.023570927, 1.5450894, -5.3353662, -0.2467808, -0.96270996, -0.8949201, -0.113636635, 0.76325744, -1.9686065, -2.3458958, 1.574453, -1.6530228, 3.5734777, -0.9777842, -2.4889214, -0.3335528, -0.3969658, 1.2144163, -1.2129774, -0.7784538, -3.1810753, 1.493901, 3.312292, 0.8417996, 5.997485, -7.031327, -0.6408807, 1.7643809, -0.48542434, 1.2325015, -2.3746524, -3.592644, 3.749849, 0.18259457, 2.7214422, -0.1589988, 3.762779, 0.269547, 1.4088782, -2.8985898, 1.1021898, 2.986454, -1.8844436, 0.5126696, 3.5455704, 2.6199374, 2.1046515, 1.3601853, 2.0649939, -0.598009, 1.9274639, -1.1333627, -0.30262682, -4.4337664, 0.8604857, -0.032219954]"
